"TIME","GEO","ACCOMUNIT","UNIT","NACE_R2","Value","Flag and Footnotes"
"2019","Lincolnshire","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Lincolnshire","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Herefordshire, Worcestershire and Warwickshire","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","Shropshire and Staffordshire","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","West Midlands","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2019","West Midlands","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
